fold,id,gold_label,predicted_label,error_type,content,pred_support_terms,gold_support_terms_present
0,uc_00990,UP,DOWN,UP->DOWN,"港硕终于找到深圳供应链实习了
收到offer那一刻直接去麦当劳造了个豪华餐
总投递数量：98
交换简历数量：21
面试数量：6
offer数量：1
历时：2个月
不得不说深圳找供应链实习真太xx难了，已读不回和要完简历就没声的情况不计其数，非常的难绷。甚至还面试了一个香港小公司。比我第一次在上海找供应链实习花费时间还要长了半个月。一开始简历上面全是金融实习+一段供应链，结果投一个挂一个，后来找了专业人士帮助才得以重塑简历再投。暑期实习这个难度让我意识到找一个日常实习可能更现实。刚好这个新实习公司规模大+待遇好+岗位还可以，唯一缺点是远但已经打算租房了。不得不说找到这个实习真是一个秋招前的强心剂暑期能不能找到我都无所谓了，打算先干好这段",了，|了。|已经|结果|。一|情况|，结|一开始|不能|，结果|一开|。不,er|of|fe|fer|offer|ff|offer|offe|ffer|ffe|off|终于
0,uc_01002,UP,DOWN,UP->DOWN,"中奖后我想重新养一下自己
从那晚开始到今天几乎每天都失眠睡不好
不知道该怎么利用好这笔
也不知道后面的规划
好像我们从小到大一直都在追求，一直都在想要
当突然有了却迷茫了
昨晚我想了很久，中午趁着上班午休的时间
自己去吃了只有聚餐，团建才会吃的海底捞，
前天也买了新手机今天也到货了用了四年一直想换
其实已经很久没有这样敢花去花了
我想这段时间先重新养一下自己
慢慢规划以后的生活吧",怎么|不知道|不知|知道|一直|不好|该怎么|该怎|没有|我想|已经|也不知,的生|的生活|的海|从小|几乎|后我|自己|吃的|上班|好不|在想|，一直
0,uc_01017,UP,DOWN,UP->DOWN,"纪念一下这张价值140w的证书
有点后悔没去现场参加了，听说现场上台领奖的每个人都会有官方个人的照片和video切片……
 
但是倔强如本人，怎么可能承认是自己看错了典礼时间，以为有行程冲突，所以才误拒了出席邀请呢",怎么|了，|，怎么|，怎|但是|自己|个人|人，|承认|以为|可能|是自己,vi|照片|de|ide|行程|w的|这张|间，|是自己|人，|自己|个人
0,uc_01049,UP,DOWN,UP->DOWN,"迪士尼员工悄悄说｜穿浅衣服更容易被送礼物
家人们！准备去迪士尼的宝子们注意啦！我不允许还是姐妹不知道！
👀 今天我要分享几个压箱底的秘诀，偷偷告诉你几个秘诀，既能玩的开心还能剩下一笔小钱！✨
.
⚠️划重点！！如果遇到工作人员找你做调研，千万别害羞！勇敢参与，这可是你拿到各种贴纸和小礼物的绝佳机会！
🎁 记住下面这些问题，答对了，奖品就是你的啦！🏆
.
👇以下是2025年全新超全的问题清单哦
👀 （拿好小本本快记好啦~码住码住~）
💌问题：小飞象的耳朵是什么颜色？
‼答案：粉色。
💌问题：灰姑娘的马车是什么颜色？
‼答案：金色。",不知道|不知|了，|知道|工作|什么|可是|问题，|题，|到工|问题|到工作,分享|开心|啦！|下是|下一|好啦|害羞|家人们|家人|颜色|还能|我要
0,uc_01055,UP,NEUTRAL,UP->NEUTRAL,"🇭🇰就在這幾天！莫奈花園！
非常多的打卡位置，包出片！非常好出片
📍香港銅鑼灣維多利亞公園 花卉展覽2025
門票:大14hkd/小7hkd
3月14日到23日 就兩個星期
去香港的寶寶可以看一下喔💖",香港|kd|hkd|香港的|位置|打卡|非常|多的,多的|非常|打卡|hkd|kd|位置|香港的|香港
0,uc_01112,UP,DOWN,UP->DOWN,"开着会呢女同事就把我当菜上给男同事了
今天上午大领导叫了10来号人，嘱咐了个事，需要每天有2人去干。说完就讨论谁和谁哪天一起去。本来就是很正常的事情，前面两天的人都协调好了，该轮到那个单身的中年男领导了（50岁左右吧）。
 
我们三个一起进来的挨着坐。同事当中有一个，就叫a（00年，24岁）。她之前就给我说过有些同事老爱开她和此单身领导的玩笑，出去吃饭什么的总让她俩坐一起干嘛的，听起来就很不舒服。
 
那个男领导其实没什么错，他本身没有任何逾矩的地方。但他可能性格也就那样了，一个老好人，别人开玩笑他哈哈两下就过去了，应该从来没有阻止过这些长舌公长舌妇。于是轮到他的时候，让他带一个人一起，一个小领导b就说：你挑一个啊，这里好几个漂亮小姑娘～周围那种不怀好意的哄笑瞬间把所有人淹没。
 
我当时火一下就起来了，但是内心又有一点暗喜。我心想今天你可算是撞我枪口上了。但我也面部表情也没变，说话语调也没有变，我就淡淡地，眼睛直勾勾地盯着她：什么意思啊？什么叫从这几个漂亮小姑娘里面挑一个啊？
 
这话一问出口，没人笑了。你们不笑就该我笑了，但我只是在内心笑，眼睛还是一直看着她。然后她就开始：哎呀我开玩笑的～其余人也在帮着解围：开玩笑的开玩笑的。我没接，我一句话都没说，把眼睛从她再转到每一个说开玩笑的人脸上，然后就有人打破这份尴尬，继续下一个议题。
 
表情不变，话不接，这是我上周在另一个领导c身上试验过的方法。她在周天上午给我打电话，我不想接，后面她又给我发了消息，我在晚上回了两个字好的。周一我正站那儿想事，她从我身边经过，停下，我还是没动，继续装做在发呆的样子，我听到她说：你那个电话好像很难打通哦～然后我把头慢慢转过来，盯着她，说了一个字：啊～？她无语地笑了一下，走了。
 
那不然你们想让我怎么样？接下你的恶心玩笑？为了一通打扰我周末休息时间的电话道歉？差不多得了，自己偷偷爽就行了，别在我身上找爽感。
 
对了，打完这段字我还和我直属领导沟通了，让他去和b说一下，工作场合注意说话的分寸，不要以为我们年纪小就可以随便用来开玩笑。他肯定会把话说得很委婉，这不重要，重要的是我的态度已经传达出去了：滚。",，我|怎么|了，|也没|。我|我说|，说|一直|，他|了。|不想|我没,好的|重要|下一|重要，|每一|哦～|的事情，|0岁|事情，|的事情|内心|为我
0,uc_01150,UP,DOWN,UP->DOWN,"终于知道这种逆光黑脸照怎么调出通透感了
第一步：基本面板
第二步：曲线
第三步：HSL
第四步：相机校准
第五步：颜色分级
第六步：皮肤液化
-
#修图教程#ps修图#ps教程#修图技巧分享#后期修图#人像精修#精修对比#调色教程#拯救废片#后期调色#摄影后期#数码仿胶片#日系#调色分享",怎么|知道|这种|知道这|颜色|终于,终于|颜色|知道这|这种|怎么|知道
0,uc_01225,UP,NEUTRAL,UP->NEUTRAL,"💛崔弟晒黑辣⋆⭒˚.⋆ 🍯⋆⭒˚.⋆
去了趟夏威夷！
晒黑辣！黑皮限定崔弟嘿嘿😁💛💛💛
#吉门永存 #长毛吉娃娃 #崔弟#翠儿#翠弟
#巧克力吉娃娃#小狗头像#有些小狗一看就知道非常乖
#吉娃娃 #巧克力长毛吉娃娃 #狗狗",#狗狗|限定,限定|#狗狗
0,uc_01264,UP,DOWN,UP->DOWN,"第一次做陶艺，赌成功了
 #陶艺diy #陶瓷艺术 #一起玩泥巴 #陶艺体验 #手绘陶瓷 #陶艺作品大赏",,
0,uc_01282,UP,DOWN,UP->DOWN,"小齐回复啦
小齐哥努力翻牌[萌萌哒R]韬韬、阿蒲、晋晔、小何、恩齐、火树、予彤、凯凯、明明、黄子、王老师、峻纬[害羞R]
 #没有人比院人更爱院 #院人要做一辈子的好朋友",明明|回复|努力|害羞|R],害羞|努力|R]|回复|明明
0,uc_01303,UP,DOWN,UP->DOWN,"跟樱花妹聊天突然觉得在哪儿待久了都会祛魅
她是想留在加拿大的，原因很简单，职场压力没那么大，传统日企的规矩让她一个土生土长的日本人都留下了很重的心理阴影，而且北美社会不会对女性像日本那样要求从头到脚精致的服装妆容，也不会对身材管理那么苛刻，她家里催婚又很厉害，日本毕竟还是更加男权社会，这是她喜欢加拿大的原因，生きやすい
但是我们在dt闲逛的时候也经常吐槽加拿大，现在的脏乱差，满大街homeless/y君子等等，总让人觉得害怕，消费高可是东西并没有同等的质量，外食贵还要小费，服务又没有日本好，对于不会做饭的人来说，想做到顿顿外食生活开销很大，而在日本哪怕吃个便利店都可以解决，交通也非常不便，不说像东京那种四通八达的地铁线路，我在北海道和冲绳都感觉比加拿大大部分城市交通更方便，更不用说加拿大长达半年的冬季，无论是开车还是坐公交都很痛苦。
她问我对未来的梦想是什么，我说果然还是想去东京生活啊，在加拿大呆了几年已经受够了，想去繁华的都市，想随便坐地铁就能去涩谷新宿逛街的感觉，她说想留在加拿大，喜欢这里的悠闲和放松，如果她妈妈知道她在加拿大胖了10斤肯定会说她，可是在这里就不一样，没有人会judge身材，会要求女孩子一定要会做饭，职场上也不需要讲敬语或者不停鞠躬拍领导马屁。
这世界果然是个大围城，可是就算我俩各自如愿了就会真的开心吗？我在语校都有些受不了那些规矩礼节，想到只有三个月才忍住不反抗，她在加拿大也同样受不了无聊又漫长的冬季，有时候也会想念日本的安全和繁华。
日本的规矩压抑了些许人性，可是同时那种秩序感也是规矩带来的，就像品川站的社畜回廊，每个人都像机器人一样麻木地行走，加拿大的自由让各种文化有了自己的发展空间，可是街上形形色色的“怪人”也是所谓自由造成的，现在下车都不敢把包留在车上，最基本的人身和财产安全都成了问题。
就像南亚人在日本和加拿大都有很多，在日本乡下便利店一到傍晚自动切换成南亚人，他们的服务态度也很好，各种日式鞠躬礼节和真日本人没区别，我说日本的规矩会让所有外国人都变成日本人，而加拿大的南亚人大多放飞自我，因为加拿大社会一直在说multiculture，好像什么不合理的行为都能以此为借口。
从高中开始就喜欢和各国人交朋友，也是喜欢听不同人的想法，越来越觉得世界上没有完美的地方，只有适合你的地方
#东京生活
#加拿大生活
#加拿大
#日本
#日本人",，我|了，|知道|我说|一直|，他|现在|家里|？我|没有|已经|，可是,世界|re|开心|美的|ur|适合|梦想|me|喜欢|自由|ti|le
0,uc_01308,UP,DOWN,UP->DOWN,"实习太累和家里吐槽爸爸态度be like..
从西班牙交换回来天天大厂上班，从11:00到晚上9:00心态已经崩了，在家里群里吐槽爸爸这样说感觉心里暖暖的，很感动其实也不怎么问家里要钱了但是他们每次都主动给我很多，妈妈也喜欢给我买很贵的衣服和包但我不是那种喜欢奢牌的人，我喜欢自由的生活，梦想是当一个背包客，这就是我为什么不想躺平用他们的钱的原因，因为我怕他们以后不让我去冒险我还是要有自己的小金库的嘿嘿
#当代大学生就业现状 #就业大环境 #即将毕业的压力 #人为什么要工作 #上班到底给人带来了什么",，我|怎么|了，|不想|家里|给我|为什|为什么|已经|在家|但是|什么,梦想|喜欢|自由|el|有自己的|贵的|暖的|自己的|己的|很感|有自己|有自
0,uc_01314,UP,DOWN,UP->DOWN,"想给妈妈准备生日礼物 做了一个调查问卷
妈妈的生日在四月中下旬 我想要给她准备一个礼物 就在小红薯学到的给妈妈订制了一个调查问卷 不动声色的让她填了 但是发现妈妈好像填的过于认真了 结果不是我想象的样子啊还有没有什么其他妙招呢#生日礼物 #妈妈礼物 #生日惊喜 #向大家提问",没有|我想|但是|结果|什么|妈的|妈妈|给她|妈妈的|发现|了一个|有没,到的|认真|的生|妈妈|妈妈的|想象|了一个|妈的|给她|我想|但是|有没有
0,uc_01336,UP,DOWN,UP->DOWN,"银行工作心得78
很多人问的送礼小攻略。
 
送礼无非就是送客户，送领导，送渠道。
 
送客户很简单，走访的时候提着去，注意如果是一个办公室里很多人的，那就偷偷通知了塞车里。然后好了，没了，就这么简单。。。
 
送渠道，政府公务员，三种方式，第一种塞卡，拿着信封直接往他办公桌文件下一塞，这种一般是单独办公室的领导。第二种方式，送到人家里，一定要打电话，肉麻话说上去，然后还要说这是行里领导特意为您准备的东西，强调，不是什么贵重的礼物（很重要，一般都是贵重礼物带点不值钱的玩意儿做掩护）就是些坚果零食，特产干货，您家里有没有人，我在小区门口等着（也很重要，挑工作日晚上一般家里都有人，而且一些贵重物品需要当面给怕丢）。第三种方式，应酬完统一给，准备一些普通的，没有任何元素的纸袋袋，装着让他们一人一袋拿走。
 
送直属领导，这个也很简单，首先就是不要怂！银行又不是政府，送礼有什么要避讳的，最好的办法就是拦着领导在的时候跟他一起访客，下楼了给他车子里一塞就完事了。不要给领导拒绝的机会。。。然后下班再编辑一段肉麻话发过去。送直属领导一定要突出一个快准狠。
 
关于送点啥，按个人能力来，客户和渠道基本用的行里的库存，带出去都是起码表面上带派的，不用担心。自己送领导，台子华子碧螺春金骏眉有能力就送，也就过年那会儿割割肉，舍不得的话哪怕是送点进口零食，坚果大礼包，中秋端午弄点粽子月饼，突出一个我想得到你领导的感觉，送啥不用太纠结。
 
送礼这件事，如果本身是有资源的，一定一定不能贪省力，更要去送！这样会显得自己有了资源还很来事，人谦虚老实，绝对入如虎添翼！",，我|了，|了。|家里|工作|没有|我想|跟他|给他|办法|，就|出去,最好的|好的|重要|，一定|，坚|最好|，一定要|简单|下一|重要，|一定要|！这
0,uc_01347,UP,DOWN,UP->DOWN,"包念念真的是爸爸妈妈的掌上明珠
#好剧推荐 #包念念",爸妈|妈的|妈妈|妈妈的,妈妈|妈妈的|妈的|爸妈
0,uc_01370,UP,DOWN,UP->DOWN,"成功真正的定义是什么？
关于成功的定义，我一直觉得斯蒂芬·科维在《高效能人士的七个习惯》中说得最好。他认为成功不是某一个领域的成功，也不是某一个时间段的成功，而是整个人生各个领域的成功。这种成功必须是全面的、可持续的。
 
无论是为了当下牺牲未来，还是为了某一个领域的成功而牺牲其他领域，都不能算作真正的成功。如果一个人事业上功成名就，但家庭破裂，或者健康崩溃，那么这样的人只能叫做某领域的成功，不能叫做人生的成功。不能兼顾各个方面的发展，所谓的成功其实是短暂且脆弱的。
 
换句话说，真正的成功是在健康、家庭、财富、地位、人际关系和心灵成长这些领域中，都能保持螺旋式、平稳的增长。这并不意味着要在每一个领域都做到极致优秀，而是要避免严重的短板。例如，一个人财富再多，如果健康出了问题，可能连基本的生活都难以为继；又或者一个人事业再成功，若人际关系一塌糊涂，也会陷入孤独和痛苦。正如叔本华所说，“快乐是相对的，但痛苦是绝对的。” 如果一个领域的痛苦过于显著，它会侵蚀掉其他领域的成就，让生活变得不幸福。
 
全面成功的特点在于：
✅每个领域都没有明显短板。家庭幸福，健康状况良好，财富充足，人际关系和谐，个人心灵也在不断成长。
✅这种成功不是以某一阶段为代价的。既没有在年轻时拼命透支健康、牺牲家庭来换取财富，也没有完全放弃年轻时的幸福，寄希望于未来的安逸。无论是“牺牲青年换老年”还是“牺牲老年享青春”，都是不可取的。
 
真正的成功，是一种在各个领域全面、平衡、可持续的发展。从空间上来看，它体现在人生的每一个重要领域；从时间上看，它贯穿人生的每一个阶段。这样的成功，或许在每个领域都不是最顶尖的，但它是最稳定的，也是最接近幸福的状态。
#个人成长 #心灵成长 #财富 #成功 #幸福 #家庭 #情感 #人际关系 #读书 #健康生活",，我|也没|一直|现在|崩溃|家庭|没有|也没有|都没|什么|这样|来，,幸福|幸福的|保持|福的|人生|重要|真正|成就|快乐|的幸福|最好|的幸
