target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share,merge_source,llm_docfreq,mean_confidence,example_post_ids
DOWN,loss_and_failure,充电宝炸了,domain_frame,LLM_train_extraction+XHS,描述财产损失，体现生活受限和不幸，支持DOWN标签,3,用于描述突发事故导致的财产或生活损失时使用,0,2,0,DOWN,1.0,train_llm,2,0.9,dc_03608|dc_04587
DOWN,loss_and_failure,家也没法住了,domain_frame,LLM_train_extraction+XHS,表达生活被严重影响，体现生活困境和受限，支持DOWN标签,3,描述因事故导致的居住困难时使用,0,2,0,DOWN,1.0,train_llm,2,0.9,dc_03608|dc_04587
DOWN,loss_and_failure,心灵如同车祸后破碎的身体,relational_marker,LLM_train_extraction+XHS,描述心灵破碎，暗示精神上的受创和无助，支持DOWN的失落感,3,用于表达极度痛苦或精神崩溃的状态时适用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02321|dc_03261
DOWN,loss_and_failure,没有心，内核空空如也,relational_marker,LLM_train_extraction+XHS,表达内在空虚和缺失，强调精神上的空洞和无能为力，支持DOWN标签,3,描述精神状态极度低落或失去自我时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02321|dc_03261
DOWN,loss_and_failure,烧没了,domain_frame,LLM_train_extraction+XHS,描述财产损失，强调严重后果，支持DOWN标签,3,用于描述财产被毁或严重损失的场景,0,2,0,DOWN,1.0,train_llm,2,0.9,dc_03608|dc_04587
DOWN,loss_of_opportunity,突然被裁员,relational_marker,LLM_train_extraction+XHS,裁员暗示失去工作机会，体现被动和受限，支持DOWN标签,3,描述裁员或失业状态时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03082|dc_04061
DOWN,loss_of_status,丧失党员身份,relational_marker,LLM_train_extraction+XHS,直接描述身份的丧失，体现身份变动带来的负面感受，支持DOWN标签,3,用于描述身份变动带来的负面影响时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02672|dc_03861
DOWN,loss_of_virtues,把人最珍贵的东西夺走了,domain_frame,LLM_train_extraction+XHS,直接表达上班剥夺了个人宝贵品质，体现被剥夺、受限的负面感受，支持DOWN标签,3,用于表达个人价值被剥夺或损失的场景，不应用于中性描述或正面叙述,0,3,0,DOWN,1.0,train_llm,3,0.8,dc_02301|dc_02654|dc_04290
DOWN,loss_or_disappearance,资料都没有了,domain_frame,LLM_train_extraction+XHS,表达资料丢失，造成困境，体现被动和无助，支持DOWN标签,3,用于描述资料、信息、证件等丢失或消失的场景,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02679|dc_03868
DOWN,loss_or_failure,不会再做互勉美甲了,domain_frame,LLM_train_extraction+XHS,表达失去兴趣或无法继续，暗示失败或挫折，支持DOWN标签,3,用于表达放弃或失望的情境,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03243|dc_04222
DOWN,loss_or_failure,买错乐买成菲律宾,relational_marker,LLM_train_extraction+XHS,描述错误购买导致的困境，体现出失败和无助，支持DOWN标签,3,用于描述因错误导致的困境或挫败感,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03075|dc_04054
DOWN,loss_or_failure,抢错了,relational_marker,LLM_train_extraction+XHS,表达因错误导致的失败感，体现出失落和无助，支持DOWN标签,3,用于描述错误或失败带来的负面情绪时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03075|dc_04054
DOWN,loss_or_failure,碎了,relational_marker,LLM_train_extraction+XHS,“碎了”表达了失败或损失，支持帖子表达的失落情绪，符合DOWN标签,3,用于描述物品或状态的破损或失败时,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03243|dc_04222
DOWN,loss_or_failure,草草的开始，草草的结束,domain_frame,LLM_train_extraction+XHS,描述关系的草率和结束，暗示遗憾或未完成的情感，支持DOWN标签,3,用于描述关系或事件的草率或未尽善尽美，不应用于积极或中性场景,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03498|dc_04477
DOWN,loss_or_failure,还不给退,relational_marker,LLM_train_extraction+XHS,表达退款困难，体现出资源受限和无助，支持DOWN标签,3,用于描述权益受阻或资源受限的场景,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03075|dc_04054
DOWN,marriage_conflict,想不通为什么,relational_marker,LLM_train_extraction+XHS,表达对结婚相关问题的困惑，暗示对现状的不满或无奈，支持DOWN标签,3,用于表达对婚姻问题的疑惑或不满时,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03093|dc_04072
DOWN,medical_injection_difficulty,感觉抽不太动,relational_marker,LLM_train_extraction+XHS,表达抽针困难，暗示操作不顺或存在风险，支持DOWN的情绪,3,描述打针操作时遇到的困难或不顺利的情况,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_00164|dc_00264
DOWN,mental_health_challenge,抑郁症,domain_frame,LLM_train_extraction+XHS,抑郁症作为心理健康问题，反映出帖主的困境和低能动性，支持DOWN标签,3,用于描述心理状态或困境时，强调无助或受限,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_03333|dc_04312
DOWN,mental_health_decline,精神崩溃边缘,domain_frame,LLM_train_extraction+XHS,直接描述精神状态恶化，体现负面转折，支持DOWN标签,3,用于描述精神状态极度恶劣或崩溃的情形时使用,0,2,0,DOWN,1.0,train_llm,2,0.9,dc_02947|dc_03926
DOWN,negative_connotation,知识以一种卑鄙的手段进入脑子,neutralizer_frame,LLM_train_extraction+XHS,用“卑鄙的手段”描述知识传递，带有贬低、负面色彩，暗示信息的操控或不良意图，体现负面立场,3,描述信息或知识传递方式时，带有贬义或负面评价,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03457|dc_04436
DOWN,negative_emotional_state,精神内耗,domain_frame,LLM_train_extraction+XHS,描述内心消耗、焦虑，暗示精神状态低迷，支持DOWN标签,2,用于描述精神压力大、情绪低落的场景,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02947|dc_03926
DOWN,negative_sentiment,好地狱的命名方式啊,affect_supporting,LLM_train_extraction+XHS,表达对命名方式的失望和负面情绪，支持帖子呈现的负面评价，符合DOWN标签,3,用于表达强烈失望或负面情绪时，支持DOWN标签,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03600|dc_04579
DOWN,parent_child_conflict,反应特别大,relational_marker,LLM_train_extraction+XHS,表现出父母对孩子自由的限制引发的冲突，支持DOWN标签,3,描述父母对孩子的控制或限制，表达孩子的不满或反抗时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03530|dc_04509
DOWN,parent_child_conflict,自己一点自由都没有,relational_marker,LLM_train_extraction+XHS,明确表达孩子感受到的限制和缺乏自由，体现父母的控制，支持DOWN标签,3,描述父母对孩子的限制或控制，表达孩子的不满或反抗时使用,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_03530|dc_04509
DOWN,perceived_limited_opportunity,房子的门就是任意门,domain_frame,LLM_train_extraction+XHS,用“任意门”比喻房子，暗示生活的无限可能已被限制或困境，体现出一种无奈或受限的状态，支持DOWN标签。,3,在描述生活、房产或工作环境时使用比喻，表达无奈或受限的情绪。,0,2,0,DOWN,1.0,train_llm,2,0.75,dc_03647|dc_04626
DOWN,personal_misfortune,诸事不顺,domain_frame,LLM_train_extraction+XHS,表达连续的不幸和挫折，强化负面情绪，支持DOWN标签,3,描述个人连续遭遇不幸时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03392|dc_04371
DOWN,powerlessness,不用管我死活,relational_marker,LLM_train_extraction+XHS,表达自己在关系中被忽视、无能为力，符合DOWN的被控制和无助感,3,当表达自己被忽视或无能为力时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03355|dc_04334
DOWN,powerlessness,勉勉强强,affect_supporting,LLM_train_extraction+XHS,表达帖主对穿着的无奈和被动，体现低能动性,2,描述自己在某种要求或环境下的被动状态,0,2,0,DOWN,1.0,train_llm,2,0.7,dc_00130|dc_03804
DOWN,powerlessness,天塌了,neutralizer_frame,LLM_train_extraction+XHS,表达极端无助感，暗示自己处于被动或受控状态，支持DOWN标签,3,用于表达极端无助或失控情绪时适用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_04182|dc_04350
DOWN,powerlessness,情绪崩溃,affect_supporting,LLM_train_extraction+XHS,表现出极度情绪崩溃，反映出低能动性和无助感，支持DOWN标签,3,在描述极端情绪或无助状态时使用，不应用于普通情绪表达,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03216|dc_03937
DOWN,powerlessness,我在经济压力大的时候会下意识因为现任而安心,relational_marker,LLM_train_extraction+XHS,表达帖主在压力下依赖现任，显示出被动和无助，支持DOWN标签,3,当描述自己在压力或困境中依赖他人，表现出无能为力时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03386|dc_04365
DOWN,powerlessness,把我拉黑了,relational_marker,LLM_train_extraction+XHS,“把我拉黑了”表现出被控制和无能为力，支持DOWN标签,3,当描述被拉黑、限制或无法反抗时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03087|dc_04066
DOWN,powerlessness,无法掌控,relational_marker,LLM_train_extraction+XHS,直接表达自己对人生的掌控感缺失，支持DOWN标签,3,当描述自己无法改变或控制生活状态时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02294|dc_04273
DOWN,powerlessness,没有什么用就是了,relational_marker,LLM_train_extraction+XHS,表达对整改效果的无望和无助，体现出被动和受限的状态,3,当表达无奈、无助或觉得无效时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_01519|dc_02587
DOWN,powerlessness,没有在茶水间吃饭的饭搭子,relational_marker,LLM_train_extraction+XHS,表现出帖主孤独、缺乏社交支持，暗示在职场中的被动和无助,3,在描述孤独或缺乏帮助的场景时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03296|dc_04275
DOWN,powerlessness,给我立规矩了,relational_marker,LLM_train_extraction+XHS,表现出被舍友限制、控制，体现出无能为力或受控状态，支持DOWN标签,3,当描述被他人设限或控制，表现出无能为力时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03500|dc_04479
DOWN,powerlessness,连取消的机会都没有,relational_marker,LLM_train_extraction+XHS,表现出用户在退款流程中缺乏主动权，体现被动受控状态,3,用于描述用户在维权或交易中的被动状态时,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_02658|dc_03847
DOWN,project_delay,上映日期无限期推迟,domain_frame,LLM_train_extraction+XHS,说明项目延期，暗示项目受阻或状态恶化，符合DOWN标签,3,描述项目延期或受阻的情境,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_03157|dc_04136
DOWN,relational_marker,被施舍,relational_marker,LLM_train_extraction+XHS,直接体现被动接受帮助，强化DOWN的被控制或低能动性,3,描述他人给予帮助或金钱，强调被动接受,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03025|dc_04004
DOWN,relationship_conflict,分了分了分了,relational_marker,LLM_train_extraction+XHS,反复强调分手，表现出关系破裂和冲突，支持DOWN标签,3,用于描述关系破裂或冲突时反复强调的场景,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03248|dc_04227
DOWN,relationship_conflict,我一直降低自己的标准,relational_marker,LLM_train_extraction+XHS,表达帖主在关系中感到被动、失望，暗示关系中的不平衡和冲突,3,用于描述关系中情感上的低落或失望时适用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03270|dc_04249
DOWN,relationship_conflict,我恨自己心软,relational_marker,LLM_train_extraction+XHS,表达自我否定和无力感，反映关系中的痛苦和低能动性,3,描述关系中自我认知的负面情绪时适用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03270|dc_04249
DOWN,relationship_conflict,滚出我的生活,relational_marker,LLM_train_extraction+XHS,表达强烈的拒绝和疏离，显示关系中的冲突和不满，支持DOWN标签,3,用于表达极端拒绝或关系破裂时，不应用于普通表达或无冲突场景,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03525|dc_04504
DOWN,relationship_conflict,要跟我分手,relational_marker,LLM_train_extraction+XHS,明确表达关系破裂的意向，体现关系恶化，支持DOWN标签,3,用于描述关系破裂或严重冲突的场景,0,2,0,DOWN,1.0,train_llm,2,0.9,dc_02687|dc_03876
DOWN,relationship_conflict,计划分手,relational_marker,LLM_train_extraction+XHS,直接表明女友有意结束关系，体现关系中的冲突和失望，支持DOWN标签,3,当“计划分手”出现在描述中，且伴随负面情感或分析时，倾向于DOWN,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_03229|dc_04208
DOWN,relationship_conflict_or_control,放弃一段不健康的感情吧,domain_frame,LLM_train_extraction+XHS,直接表达对不健康关系的否定，暗示关系中存在问题或受控状态,3,用于表达关系不佳或需要结束的情境，不应用于正面恋爱描述,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_03667|dc_04646
DOWN,relationship_conflict_or_control,爱情本身就是无解的命题,domain_frame,LLM_train_extraction+XHS,表达对爱情的无奈或困境，暗示关系中存在难以克服的问题,3,用于表达关系中的困境或无解状态，不适用于积极恋爱描述,0,2,0,DOWN,1.0,train_llm,2,0.775,dc_03667|dc_04646
DOWN,relationship_control,男孩子看见女朋友掏钱,relational_marker,LLM_train_extraction+XHS,暗示男生在关系中可能感受到被动或被控制，体现关系中的不平等或压力,3,当描述男生对女生行为的反应，特别是涉及金钱或控制感时使用,0,2,0,DOWN,1.0,train_llm,2,0.75,dc_03088|dc_04067
DOWN,relationship_failure,快要离婚,relational_marker,LLM_train_extraction+XHS,直接表达婚姻关系的破裂，强化负面情感，支持DOWN标签,3,描述婚姻状态或感情破裂时使用，不应用于普通描述或正面情感,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_03188|dc_04167
DOWN,relationship_loss,已经把我删了,relational_marker,LLM_train_extraction+XHS,直接表明被对方拒绝或关系终结，支持帖子中追求失败的情感,3,在表达被删除或拒绝时使用，不能机械用于其他情境,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_03083|dc_04062
DOWN,relative_disadvantage,工资只有3千块钱,relational_marker,LLM_train_extraction+XHS,直接表达收入低于预期，体现出帖主的落差感和不满，支持DOWN标签,3,用于描述实际收入远低于预期或理想状态时,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02915|dc_03894
DOWN,relative_disadvantage,请了两门带pre的算入课程总分课假,domain_frame,LLM_train_extraction+XHS,表达自己在学业安排上受到限制或不利，体现处于劣势状态,3,用于描述自己被安排在不合理或受限制的学业环境时,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02313|dc_04282
DOWN,relative_standing,养不胖,relational_marker,LLM_train_extraction+XHS,表达自己养的猫不如别人，暗示自己处于劣势或受限制,3,用于表达自己在某方面比别人差或受限制的情境,0,3,0,DOWN,1.0,train_llm,3,0.8,dc_03013|dc_03992|dc_03992
DOWN,relative_standing,希望你能自备服饰 妆容,relational_marker,LLM_train_extraction+XHS,表达对他人要求较高，暗示自己在被要求配合，体现出一种被限制或被控制的状态,3,用于表达自己被要求或受制于他人时，不应用于纯信息或中性描述,0,2,0,DOWN,1.0,train_llm,2,0.75,dc_00034|dc_03778
DOWN,relative_standing,而不是想来白嫖几张就行,relational_marker,LLM_train_extraction+XHS,暗示自己不愿被利用或被动接受，体现出一种被动或受限的状态,3,用于表达自己在被动或受限制的情境中，不应用于中性或正面描述,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_00034|dc_03778
DOWN,resource_limitation,需要天时地利人和吗,domain_frame,LLM_train_extraction+XHS,该短语暗示需要特定条件才能触发奇遇，表现出资源或条件的受限，符合DOWN的资源受限或受控状态,3,在表达资源或条件受限时使用，不应用于描述轻松或容易达成的情况,0,2,0,DOWN,1.0,train_llm,2,0.85,dc_03470|dc_04449
DOWN,resource_loss,把钱拿给妹妹买手机,domain_frame,LLM_train_extraction+XHS,表达自己原本计划的资源（钱）被转移给妹妹，暗示资源的流失或被占用，体现生活受限或牺牲,3,当资源被转移或牺牲，导致自己生活受限或不便时使用,0,2,0,DOWN,1.0,train_llm,2,0.8,dc_02676|dc_03865
DOWN,self_control_difficulty,控制不住,relational_marker,LLM_train_extraction+XHS,直接表达自己难以控制欲望，体现出被动和受限的状态，支持DOWN标签,3,当描述自己难以抗拒某事，表现出无力感时使用,0,3,0,DOWN,1.0,train_llm,3,0.8,dc_02274|dc_03284|dc_04263
